DATAFLOW,LAST UPDATE,freq,leg_form,farmtype,so_eur,crops,uaarea,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Croatia,2020,84930,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Hungary,2010,190290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Hungary,2013,201970,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Hungary,2016,203970,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Hungary,2020,199280,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Ireland,2010,621450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Ireland,2013,607410,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Ireland,2016,600310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Ireland,2020,568160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Italy,2010,1128980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Italy,2013,1084130,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Italy,2016,1150540,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Italy,2020,1087170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Lithuania,2010,160600,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Lithuania,2013,157280,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Lithuania,2016,166590,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Lithuania,2020,150670,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Luxembourg,2010,2990,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Luxembourg,2013,2870,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Luxembourg,2016,2630,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Luxembourg,2020,2510,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Latvia,2010,137190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Latvia,2013,129390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Latvia,2016,120860,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Latvia,2020,89860,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Malta,2010,160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Malta,2013,150,u,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Malta,2016,120,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Malta,2020,,,C
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Netherlands,2010,187280,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Netherlands,2013,171360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Netherlands,2016,155800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Netherlands,2020,139260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Poland,2010,1447360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Poland,2013,1496390,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Poland,2016,1470620,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Poland,2020,1482280,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Portugal,2010,155070,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Portugal,2013,163260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Portugal,2016,171840,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Portugal,2020,169650,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Romania,2010,233850,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Romania,2013,247980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Romania,2016,262040,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Romania,2020,442010,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Sweden,2010,180090,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Sweden,2013,163630,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Sweden,2016,139580,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Sweden,2020,132870,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Slovenia,2010,48480,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Slovenia,2013,49800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Slovenia,2016,52360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Slovenia,2020,51070,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Slovakia,2010,17540,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Slovakia,2013,18800,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Slovakia,2016,24600,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Hectare,Slovakia,2020,27100,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Austria,2010,17110,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Austria,2013,16680,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Austria,2016,14860,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Austria,2020,15190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Belgium,2010,5080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Belgium,2013,4930,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Belgium,2016,4670,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Belgium,2020,4480,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Bulgaria,2010,2950,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Bulgaria,2013,3210,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Bulgaria,2016,3900,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Bulgaria,2020,5690,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Cyprus,2010,370,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Cyprus,2013,310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Cyprus,2016,310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Cyprus,2020,400,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Czechia,2010,2060,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Czechia,2013,2360,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Czechia,2016,2370,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Czechia,2020,2320,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Germany,2010,30970,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Germany,2013,28920,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Germany,2016,26660,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Germany,2020,25020,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Denmark,2010,4310,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Denmark,2013,3950,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Denmark,2016,3500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Denmark,2020,2970,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Estonia,2010,1480,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Estonia,2013,1400,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Estonia,2016,1170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Estonia,2020,1000,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Greece,2010,14670,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Greece,2013,15080,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Greece,2016,13380,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Greece,2020,13460,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Spain,2010,53010,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Spain,2013,51550,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Spain,2016,50110,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Spain,2020,50450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Finland,2010,10520,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Finland,2013,8190,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Finland,2016,7060,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Finland,2020,6150,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,France,2010,33280,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,France,2013,31610,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,France,2016,27430,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,France,2020,24170,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Croatia,2010,4400,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Croatia,2013,3880,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Croatia,2016,3160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Croatia,2020,3500,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Hungary,2010,7950,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Hungary,2013,8350,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Hungary,2016,8450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Hungary,2020,8240,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Ireland,2010,25260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Ireland,2013,24570,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Ireland,2016,24290,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Ireland,2020,23000,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Italy,2010,46690,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Italy,2013,44690,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Italy,2016,47180,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Italy,2020,44980,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Lithuania,2010,6640,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Lithuania,2013,6520,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Lithuania,2016,6880,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Lithuania,2020,6160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Luxembourg,2010,120,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Luxembourg,2013,120,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Luxembourg,2016,110,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Luxembourg,2020,100,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Latvia,2010,5670,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Latvia,2013,5320,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Latvia,2016,4990,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Latvia,2020,3690,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Malta,2010,10,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Malta,2013,10,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Malta,2016,10,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Malta,2020,,,C
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Netherlands,2010,7540,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Netherlands,2013,6890,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Netherlands,2016,6280,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Netherlands,2020,5600,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Poland,2010,59970,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Poland,2013,62040,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Poland,2016,60820,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Poland,2020,61270,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Portugal,2010,6420,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Portugal,2013,6750,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Portugal,2016,7130,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Portugal,2020,7000,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Romania,2010,9730,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Romania,2013,10260,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Romania,2016,10950,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Romania,2020,18160,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Sweden,2010,7450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Sweden,2013,6650,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Sweden,2016,5680,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Sweden,2020,5450,,
ESTAT:EF_M_FARMLEG(1.0),26/03/24 23:00:00,Annual,Total,Total,Total,Utilised agricultural area,From 20 to 29.9 ha,Holding,Slovenia,2010,2020,,
