DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2014,1301,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2015,1330,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2016,1359,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2017,1363,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2018,1387,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2019,1387,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2020,1357,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2021,1340,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2022,1358,,
ESTAT:LFSI_EMP_A(1.0),12/12/24 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 15 to 64 years,Thousand persons,Slovakia,2023,1355,,
