DATAFLOW,LAST UPDATE,freq,sex,age,terrtypo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2014,66155,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2015,65229,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2016,64242,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2017,63690,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2018,63318,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2019,63108,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2020,62725,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2021,62407,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2022,61749,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Bulgaria,2023,55066,b,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,1995,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,1996,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,1997,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,1998,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,1999,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2000,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2001,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2002,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2003,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2004,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2005,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2006,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2007,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2008,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2009,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2010,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2011,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2012,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2013,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2014,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2015,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2016,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2017,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2018,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2019,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2020,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2021,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2022,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Cyprus,2023,,m,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2001,188317,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2002,183565,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2003,179703,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2004,175589,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2005,172260,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2006,168809,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2007,166248,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2008,165057,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2009,164538,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2010,165222,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2011,167036,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2012,168360,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2013,169808,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2014,170925,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2015,172788,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2016,174432,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2017,176628,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2018,178327,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2019,180415,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2020,182302,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2021,180610,b,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2022,181455,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Czechia,2023,187700,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2014,855350,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2015,851667,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2016,861661,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2017,868673,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2018,874447,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2019,880328,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2020,886708,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2021,895260,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2022,906828,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Germany,2023,935588,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2007,155319,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2008,154137,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2009,153055,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2010,150817,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2011,148309,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2012,145875,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2013,143089,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2014,140564,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2015,138506,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2016,137453,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2017,137059,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2018,136162,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2019,134797,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2020,133272,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2021,131681,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2022,130724,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Denmark,2023,130602,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2000,66540,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2001,65000,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2002,63210,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2003,61070,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2004,58030,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2005,55410,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2006,53210,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2007,51580,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2008,50040,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2009,49360,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2010,48880,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2012,48225,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2013,47687,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2014,47449,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2015,47223,b,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2016,47231,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2017,47440,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2018,47873,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2019,48340,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2020,48663,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2021,48599,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2022,48315,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Estonia,2023,49580,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,1995,297637,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,1996,288306,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,1997,278807,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,1998,271044,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,1999,263804,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2000,258029,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2001,253758,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2002,269171,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2003,266087,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2004,262514,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2005,259397,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2006,257196,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2007,255957,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2008,254555,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2009,254855,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2010,255130,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2011,255410,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2012,254555,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2013,252662,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2014,250209,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2015,246675,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2016,243142,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2017,241654,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2018,239509,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2019,238111,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2020,235755,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2021,231366,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2022,215399,b,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Greece,2023,209958,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2002,98528,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2003,97467,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2004,96691,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2005,95980,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2006,95702,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2007,96004,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2008,97014,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2009,97601,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2010,97793,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2011,97842,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2012,97662,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2013,96857,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2014,95775,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2015,94942,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2016,93370,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2017,92540,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2018,91638,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2019,90601,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2020,89958,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2021,88815,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2022,87274,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Spain,2023,87090,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Finland,1995,228674,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Finland,1996,226479,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Finland,1997,223703,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Finland,1998,219659,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Finland,1999,214980,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Finland,2000,211065,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Finland,2001,207919,,
ESTAT:URT_PJANAGGR3(1.0),07/05/24 23:00:00,Annual,Males,Less than 15 years,Predominantly rural regions,Finland,2002,205020,,
